,context_precision_without_reference,context_precision_with_reference,context_recall,context_entity_recall,context_noise_sensitivity,context_semantic_similarity,faithfulness,context_response_relevancy,context_factual_correctness,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougel_precision,rougel_recall,rougel_f1,bleu
0,0.9999999999,0.9999999999,1.0,0.0,0.3333333333333333,0.9551371724032256,1.0,0.6137348091162429,1.0,0.72,0.9473684210526315,0.8181818181818181,0.625,0.8333333333333334,0.7142857142857143,0.72,0.9473684210526315,0.8181818181818181,0.3086194627209984
1,0.9999999999666667,0.8333333332916666,1.0,0.0,0.0,0.4656150299028962,1.0,0.0,0.2,0.010416666666666666,0.1111111111111111,0.019047619047619046,0.0,0.0,0.0,0.010416666666666666,0.1111111111111111,0.019047619047619046,0.5623413251903491
2,0.99999999995,0.99999999995,1.0,0.0,0.0,0.6779296049395418,1.0,0.28763180395232946,0.0,0.11458333333333333,0.34375,0.171875,0.010526315789473684,0.03225806451612903,0.015873015873015872,0.052083333333333336,0.15625,0.078125,0.12547530994780284
3,0.3333333333,0.3333333333,1.0,0.0,0.0,0.7247482835746246,0.0,0.41433244261193,0.0,0.47619047619047616,0.5555555555555556,0.5128205128205129,0.35,0.4117647058823529,0.37837837837837834,0.38095238095238093,0.4444444444444444,0.41025641025641024,0.0
4,0.9999999999666667,0.9999999999666667,1.0,0.0,0.0,0.6025731709615829,1.0,0.5056059602751611,0.2,0.24528301886792453,0.23214285714285715,0.2385321100917431,0.057692307692307696,0.05454545454545454,0.056074766355140186,0.16981132075471697,0.16071428571428573,0.1651376146788991,0.0
5,0.3333333333,0.0,0.0,0.0,0.0,0.7141095848295105,0.8,0.0,0.0,0.1125,0.5,0.18367346938775508,0.012658227848101266,0.058823529411764705,0.020833333333333336,0.0625,0.2777777777777778,0.10204081632653061,0.0
6,0.9999999999666667,0.3333333333,1.0,0.0,0.0,0.8139141036364563,0.3333333333333333,0.4835536841165003,0.25,0.36,0.23684210526315788,0.2857142857142857,0.08333333333333333,0.05405405405405406,0.06557377049180328,0.32,0.21052631578947367,0.25396825396825395,0.0
7,0.9999999999,0.9999999999,0.0,0.0,0.6,0.8883788810436689,0.6,0.7594690436670696,0.25,0.3888888888888889,0.4666666666666667,0.42424242424242425,0.3142857142857143,0.3793103448275862,0.34375,0.3888888888888889,0.4666666666666667,0.42424242424242425,0.0
8,0.9999999999666667,0.9999999999666667,0.75,0.06666666662222222,0.0,0.8253678094354032,1.0,0.19600869600915807,0.0,0.10674157303370786,0.2923076923076923,0.15637860082304528,0.022598870056497175,0.0625,0.03319502074688797,0.07303370786516854,0.2,0.10699588477366255,0.0051146501783410625
9,0.9999999999666667,0.9999999999666667,0.0,0.0,0.0,0.8308333784159067,0.8571428571428571,0.410893788585916,0.0,0.34,0.4473684210526316,0.38636363636363635,0.1717171717171717,0.22666666666666666,0.1954022988505747,0.23,0.3026315789473684,0.26136363636363635,0.0030204197170134897
10,0.9999999999666667,0.9999999999666667,1.0,0.0,0.0,0.7779028828965567,1.0,0.0,0.33,0.09210526315789473,0.5384615384615384,0.15730337078651685,0.019867549668874173,0.12,0.034090909090909095,0.05921052631578947,0.34615384615384615,0.10112359550561797,0.0
11,0.9999999999666667,0.49999999995,0.0,0.0,0.0,0.749422852257337,0.8571428571428571,0.0,0.0,0.15555555555555556,0.2978723404255319,0.20437956204379562,0.033707865168539325,0.06521739130434782,0.044444444444444446,0.13333333333333333,0.2553191489361702,0.17518248175182477,0.0
12,0.8333333332916666,0.8333333332916666,0.0,0.0,0.7142857142857143,0.8915082766059295,0.7142857142857143,0.32282300508145423,0.0,0.2222222222222222,0.5384615384615384,0.3146067415730337,0.144,0.35294117647058826,0.20454545454545456,0.12698412698412698,0.3076923076923077,0.1797752808988764,0.030941830482760235
13,0.9999999999666667,0.9999999999666667,0.6,0.0,0.1,0.7808826786224983,1.0,0.39699217329664654,0.0,0.15544041450777202,0.5,0.23715415019762845,0.08854166666666667,0.288135593220339,0.13545816733067728,0.12435233160621761,0.4,0.18972332015810278,0.013903060638709325
14,0.9999999999666667,0.9999999999666667,1.0,0.24999999968749997,0.16666666666666666,0.8310405493533253,0.5,0.0,0.53,0.2,0.43548387096774194,0.27411167512690354,0.09701492537313433,0.21311475409836064,0.13333333333333333,0.15555555555555556,0.3387096774193548,0.2131979695431472,0.01138286330681933
15,0.9999999999666667,0.9999999999666667,0.5,0.0,0.0,0.8723923499843096,1.0,0.3387658409407616,0.6,0.8076923076923077,0.3684210526315789,0.5060240963855421,0.64,0.2857142857142857,0.3950617283950617,0.5769230769230769,0.2631578947368421,0.3614457831325302,0.018767168855425027
