,context_precision_without_reference,context_precision_with_reference,context_recall,context_entity_recall,context_noise_sensitivity,context_semantic_similarity,faithfulness,context_response_relevancy,context_factual_correctness,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougel_precision,rougel_recall,rougel_f1,bleu
0,0.9999999999,0.9999999999,1.0,0.0,0.3333333333333333,0.9551371724032256,1.0,0.6137348091162429,1.0,0.72,0.9473684210526315,0.8181818181818181,0.625,0.8333333333333334,0.7142857142857143,0.72,0.9473684210526315,0.8181818181818181,0.3086194627209984
1,0.9999999999666667,0.9999999999666667,1.0,0.0,0.5,0.5871324770101611,1.0,0.45293711331829795,0.67,0.20454545454545456,1.0,0.339622641509434,0.18604651162790697,1.0,0.3137254901960785,0.20454545454545456,1.0,0.339622641509434,0.5623413251903491
2,0.9999999999666667,0.8333333332916666,1.0,0.0,0.0,0.6779988308420619,0.8333333333333334,0.2962758382288381,0.0,0.15384615384615385,0.25,0.1904761904761905,0.058823529411764705,0.0967741935483871,0.07317073170731708,0.1346153846153846,0.21875,0.16666666666666669,0.12547530994780284
3,0.9999999999666667,0.9999999999666667,1.0,0.0,0.6666666666666666,0.7111110785869738,1.0,0.41433244261193,0.5,0.5142857142857142,1.0,0.6792452830188679,0.5,1.0,0.6666666666666666,0.5142857142857142,1.0,0.6792452830188679,0.0
4,0.9999999999666667,0.9999999999666667,0.0,0.0,0.0,0.5353568450056925,1.0,0.2634137361327185,0.0,0.13043478260869565,0.21428571428571427,0.16216216216216214,0.01098901098901099,0.01818181818181818,0.0136986301369863,0.10869565217391304,0.17857142857142858,0.13513513513513511,0.0
5,0.9999999999666667,0.9999999999666667,1.0,0.0,0.0,0.8088462857227817,1.0,0.3024636644602914,1.0,0.56,0.7777777777777778,0.6511627906976745,0.4166666666666667,0.5882352941176471,0.48780487804878053,0.56,0.7777777777777778,0.6511627906976745,0.0
6,0.9999999999666667,0.8333333332916666,1.0,0.0,0.25,0.9277177453917824,0.75,0.525852317395342,0.5,0.7948717948717948,0.8157894736842105,0.8051948051948051,0.7631578947368421,0.7837837837837838,0.7733333333333334,0.7948717948717948,0.8157894736842105,0.8051948051948051,0.0
7,0.9999999999666667,0.9999999999666667,0.0,0.3333333322222222,0.0,0.6851951984538818,0.6666666666666666,0.16173375028577683,0.0,0.125,0.26666666666666666,0.1702127659574468,0.06349206349206349,0.13793103448275862,0.08695652173913042,0.125,0.26666666666666666,0.1702127659574468,0.0
8,0.9999999999666667,0.9999999999666667,1.0,0.0624999999609375,0.038461538461538464,0.9191736273880675,1.0,0.48421564900915975,0.73,0.32786885245901637,0.9230769230769231,0.4838709677419355,0.23076923076923078,0.65625,0.34146341463414637,0.3114754098360656,0.8769230769230769,0.4596774193548387,0.0051146501783410625
9,0.9999999999666667,0.9999999999666667,1.0,0.16666666638888888,0.0,0.892443119780841,1.0,0.42437021814465375,0.5,0.42857142857142855,0.6710526315789473,0.5230769230769231,0.3305084745762712,0.52,0.40414507772020725,0.3865546218487395,0.6052631578947368,0.4717948717948718,0.0030204197170134897
