,context_precision_without_reference,context_precision_with_reference,context_recall,context_entity_recall,context_noise_sensitivity,context_semantic_similarity,faithfulness,context_response_relevancy,context_factual_correctness,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougel_precision,rougel_recall,rougel_f1,bleu
0,0.9999999999,0.9999999999,1.0,0.0,0.3333333333333333,0.9551371724032256,1.0,0.6142801858673517,1.0,0.72,0.9473684210526315,0.8181818181818181,0.625,0.8333333333333334,0.7142857142857143,0.72,0.9473684210526315,0.8181818181818181,0.3086194627209984
1,0.9999999999666667,0.3333333333,1.0,0.0,0.0,0.4686586896876882,1.0,0.393360181267123,0.0,0.04838709677419355,0.3333333333333333,0.08450704225352113,0.0,0.0,0.0,0.03225806451612903,0.2222222222222222,0.056338028169014086,0.5623413251903491
2,0.5833333333041666,0.9999999999666667,1.0,0.249999999375,0.0,0.6896952869371915,1.0,0.0,0.2,0.1282051282051282,0.3125,0.1818181818181818,0.025974025974025976,0.06451612903225806,0.037037037037037035,0.07692307692307693,0.1875,0.1090909090909091,0.12547530994780284
3,0.9999999999666667,0.9999999999666667,1.0,0.4999999975,0.6666666666666666,0.7111110785869738,1.0,0.41433244261193,0.5,0.5142857142857142,1.0,0.6792452830188679,0.5,1.0,0.6666666666666666,0.5142857142857142,1.0,0.6792452830188679,0.0
4,0.9999999999666667,0.9999999999666667,0.0,0.0,0.0,0.5341204528207015,1.0,0.37695721663743625,0.0,0.1276595744680851,0.21428571428571427,0.16,0.010752688172043012,0.01818181818181818,0.013513513513513514,0.10638297872340426,0.17857142857142858,0.13333333333333333,0.0
5,0.9999999999,0.99999999995,1.0,0.0,0.0,0.8088462857227817,0.5,0.3024636644602914,1.0,0.56,0.7777777777777778,0.6511627906976745,0.4166666666666667,0.5882352941176471,0.48780487804878053,0.56,0.7777777777777778,0.6511627906976745,0.0
6,0.9999999999666667,0.9999999999666667,1.0,0.0,0.25,0.9277177453917824,0.75,0.525852317395342,0.57,0.7948717948717948,0.8157894736842105,0.8051948051948051,0.7631578947368421,0.7837837837837838,0.7733333333333334,0.7948717948717948,0.8157894736842105,0.8051948051948051,0.0
7,0.9999999999666667,0.9999999999666667,1.0,0.3333333322222222,0.0,0.683123629505997,0.6666666666666666,0.16173375028577683,0.0,0.125,0.26666666666666666,0.1702127659574468,0.06349206349206349,0.13793103448275862,0.08695652173913042,0.125,0.26666666666666666,0.1702127659574468,0.0
8,0.9999999999666667,0.8333333332916666,1.0,0.3333333331111111,0.21428571428571427,0.9163532144523201,0.8571428571428571,0.2199449252041941,0.9,0.5172413793103449,0.9230769230769231,0.6629834254143646,0.3826086956521739,0.6875,0.4916201117318436,0.5,0.8923076923076924,0.6408839779005525,0.0051146501783410625
9,0.9999999999666667,0.9999999999666667,1.0,0.16666666638888888,0.0,0.9724856301512537,0.8,0.4372060754861203,0.73,0.8333333333333334,0.7236842105263158,0.7746478873239436,0.6923076923076923,0.6,0.6428571428571429,0.8181818181818182,0.7105263157894737,0.7605633802816901,0.0030204197170134897
